  0%|          | 0/1458 [00:00<?, ?it/s][transformers] Casting fp32 inputs back to torch.bfloat16 for flash-attn compatibility.
                                                    
{'loss': '0.1724', 'grad_norm': '0.6215', 'learning_rate': '6.316e-06', 'epoch': '2.541'}
{'loss': '0.1745', 'grad_norm': '0.3734', 'learning_rate': '6.043e-06', 'epoch': '2.552'}
{'loss': '0.1544', 'grad_norm': '0.5457', 'learning_rate': '5.776e-06', 'epoch': '2.562'}
{'loss': '0.1415', 'grad_norm': '0.3741', 'learning_rate': '5.514e-06', 'epoch': '2.572'}
{'loss': '0.1692', 'grad_norm': '0.4186', 'learning_rate': '5.258e-06', 'epoch': '2.583'}
{'loss': '0.1385', 'grad_norm': '0.4606', 'learning_rate': '5.008e-06', 'epoch': '2.593'}
{'loss': '0.2019', 'grad_norm': '0.5168', 'learning_rate': '4.763e-06', 'epoch': '2.603'}
{'loss': '0.1791', 'grad_norm': '0.5106', 'learning_rate': '4.525e-06', 'epoch': '2.613'}
{'loss': '0.1824', 'grad_norm': '0.6111', 'learning_rate': '4.292e-06', 'epoch': '2.624'}
{'loss': '0.1659', 'grad_norm': '0.5109', 'learning_rate': '4.065e-06', 'epoch': '2.634'}
{'loss': '0.1409', 'grad_norm': '0.3558', 'learning_rate': '3.844e-06', 'epoch': '2.644'}
{'loss': '0.1655', 'grad_norm': '0.474', 'learning_rate': '3.629e-06', 'epoch': '2.655'}
{'loss': '0.1685', 'grad_norm': '0.3847', 'learning_rate': '3.42e-06', 'epoch': '2.665'}
{'loss': '0.1515', 'grad_norm': '0.4017', 'learning_rate': '3.217e-06', 'epoch': '2.675'}
{'loss': '0.1802', 'grad_norm': '0.4532', 'learning_rate': '3.02e-06', 'epoch': '2.686'}
{'loss': '0.2131', 'grad_norm': '0.3149', 'learning_rate': '2.829e-06', 'epoch': '2.696'}
{'loss': '0.1701', 'grad_norm': '0.4885', 'learning_rate': '2.644e-06', 'epoch': '2.706'}
{'loss': '0.1891', 'grad_norm': '0.5635', 'learning_rate': '2.465e-06', 'epoch': '2.716'}
{'loss': '0.1298', 'grad_norm': '0.3412', 'learning_rate': '2.292e-06', 'epoch': '2.727'}
{'loss': '0.1367', 'grad_norm': '0.484', 'learning_rate': '2.125e-06', 'epoch': '2.737'}
{'loss': '0.1435', 'grad_norm': '0.3549', 'learning_rate': '1.965e-06', 'epoch': '2.747'}
{'loss': '0.1602', 'grad_norm': '0.4093', 'learning_rate': '1.81e-06', 'epoch': '2.758'}
{'loss': '0.1449', 'grad_norm': '0.4352', 'learning_rate': '1.662e-06', 'epoch': '2.768'}
{'loss': '0.1687', 'grad_norm': '0.3894', 'learning_rate': '1.52e-06', 'epoch': '2.778'}
{'loss': '0.1904', 'grad_norm': '0.674', 'learning_rate': '1.385e-06', 'epoch': '2.788'}
{'loss': '0.1385', 'grad_norm': '0.3795', 'learning_rate': '1.255e-06', 'epoch': '2.799'}
{'loss': '0.1596', 'grad_norm': '0.5013', 'learning_rate': '1.132e-06', 'epoch': '2.809'}
{'loss': '0.1837', 'grad_norm': '0.5228', 'learning_rate': '1.015e-06', 'epoch': '2.819'}
{'loss': '0.1362', 'grad_norm': '0.3511', 'learning_rate': '9.049e-07', 'epoch': '2.83'}
{'loss': '0.1549', 'grad_norm': '0.4466', 'learning_rate': '8.006e-07', 'epoch': '2.84'}
{'loss': '0.1661', 'grad_norm': '0.4074', 'learning_rate': '7.027e-07', 'epoch': '2.85'}
{'loss': '0.1866', 'grad_norm': '0.3979', 'learning_rate': '6.112e-07', 'epoch': '2.861'}
{'loss': '0.1674', 'grad_norm': '0.4574', 'learning_rate': '5.259e-07', 'epoch': '2.871'}
{'loss': '0.1763', 'grad_norm': '0.5335', 'learning_rate': '4.471e-07', 'epoch': '2.881'}
{'loss': '0.1611', 'grad_norm': '0.3933', 'learning_rate': '3.746e-07', 'epoch': '2.891'}
{'loss': '0.1808', 'grad_norm': '0.3897', 'learning_rate': '3.085e-07', 'epoch': '2.902'}
{'loss': '0.166', 'grad_norm': '0.4596', 'learning_rate': '2.488e-07', 'epoch': '2.912'}
{'loss': '0.1566', 'grad_norm': '0.4239', 'learning_rate': '1.955e-07', 'epoch': '2.922'}
{'loss': '0.1645', 'grad_norm': '0.3828', 'learning_rate': '1.486e-07', 'epoch': '2.933'}
{'loss': '0.1475', 'grad_norm': '0.4592', 'learning_rate': '1.081e-07', 'epoch': '2.943'}
{'loss': '0.1413', 'grad_norm': '0.3598', 'learning_rate': '7.407e-08', 'epoch': '2.953'}
{'loss': '0.1847', 'grad_norm': '0.4235', 'learning_rate': '4.643e-08', 'epoch': '2.963'}
{'loss': '0.1513', 'grad_norm': '0.475', 'learning_rate': '2.521e-08', 'epoch': '2.974'}
{'loss': '0.172', 'grad_norm': '0.5625', 'learning_rate': '1.042e-08', 'epoch': '2.984'}
{'loss': '0.1596', 'grad_norm': '0.4578', 'learning_rate': '2.058e-09', 'epoch': '2.994'}
{'train_runtime': '3.232e+04', 'train_samples_per_second': '0.721', 'train_steps_per_second': '0.045', 'train_loss': '0.3516', 'epoch': '3'}

✓ Saved adapter → /workspace/capstone_project/slurm-agent/training/out/slurm-agent-14b-lora
